TSN,FormID,FoliageID,ScientificName,CrownShapeFactor,FlammID,PDFoliage,PDWood,PDRotten,TreeBD,SV,treeBioEqID,shrubBioEqID,treeCrownDensity,HCFoliage,HCWood,canopy,shrub,nonwoody,woody,acceptedTSN,CommonName
528497,5,13,Humulus lupulus var. lupuloides,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,common hop
528537,5,13,Hymenoxys richardsonii var. richardsonii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pingue rubberweed
528648,1,3,Juniperus virginiana var. silicicola,0.33,2,25.0,32.85,18.72,0.06,861.0,5.0,,1.0,8000.0,8000.0,1,0,0,1,0,southern redcedar
528677,5,12,Lappula occidentalis var. cupulata,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,flatspine stickseed
528678,5,12,Lappula occidentalis var. occidentalis,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,flatspine stickseed
528691,5,12,Lathyrus lanszwertii var. leucanthus,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Nevada pea
528819,5,12,Linum lewisii var. lewisii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,prairie flax
528835,3,6,Lithocarpus densiflorus var. echinoides,0.5,2,25.0,43.3,18.72,0.06,2000.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,tanoak
528864,5,12,Lomatium bicolor var. leptocarpum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Wasatch desertparsley
528870,5,12,Lomatium dissectum var. multifidum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,carrotleaf biscuitroot
528872,5,12,Lomatium farinosum var. hambleniae,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Hamblen's biscuitroot
528895,2,4,Lonicera hispidula var. vacillans,0.5,1,25.0,25.0,18.72,,2500.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,0,pink honeysuckle
528896,2,4,Lonicera involucrata var. involucrata,0.5,1,25.0,21.85,18.72,,2500.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,0,twinberry honeysuckle
528945,5,12,Lotus unifoliolatus var. unifoliolatus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,8209,American bird's-foot trefoil
528948,5,12,Lupinus adsurgens var. undulatus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Drew's silky lupine
528967,5,12,Lupinus caespitosus var. caespitosus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,stemless dwarf lupine
528968,5,12,Lupinus caespitosus var. utahensis,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Utah lupine
529020,4,11,Luzula glabrata var. hitchcockii,,2,25.0,,,0.15,2000.0,,,,8000.0,8000.0,0,0,1,0,3934,Hitchcock's smooth woodrush
529058,2,4,Lyonia ligustrina var. ligustrina,0.5,1,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,maleberry
529066,5,12,Machaeranthera bigelovii var. bigelovii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,7808,Bigelow's tansyaster
529144,5,13,Mentzelia laevicaulis var. laevicaulis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,smoothstem blazingstar
529208,5,12,Minuartia michauxii var. michauxii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,2000,Michaux's stitchwort
529237,4,10,Muhlenbergia capillaris var. filipes,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,7838,gulfhairawn muhly
529238,4,10,Muhlenbergia capillaris var. trichopodes,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,4191,cutover muhly
529267,5,13,Nemophila parviflora var. austiniae,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,smallflower nemophila
529330,5,13,Oxytropis deflexa var. foliolosa,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,nodding locoweed
529356,5,12,Palafoxia texana var. ambigua,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,3815,Texas palafox
529472,11,4,Penstemon deustus var. pedicellatus,0.5,1,25.0,25.0,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,1,1,0,scabland penstemon
529673,1,2,Pinus contorta var. latifolia,0.33,2,25.0,28.7,18.72,0.04,1973.0,8.0,28.0,1.0,8000.0,8000.0,1,1,0,1,0,lodgepole pine
529674,1,2,Pinus contorta var. murrayana,0.33,2,25.0,28.7,18.72,0.04,1973.0,8.0,28.0,1.0,8000.0,8000.0,1,1,0,1,0,Sierra lodgepole pine
529675,1,1,Pinus ponderosa var. scopulorum,0.33,2,25.0,28.0,18.72,0.03,1757.0,8.0,28.0,1.0,8000.0,8000.0,1,1,0,1,0,ponderosa pine
529747,2,7,Polygala cornuta var. cornuta,0.5,2,25.0,25.0,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,Sierra milkwort
529880,2,4,Prunus pumila var. besseyi,0.5,1,25.0,34.9,18.72,0.01,3009.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,western sandcherry
529893,3,4,Prunus virginiana var. demissa,0.5,1,25.0,34.9,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,western chokecherry
529895,3,4,Prunus virginiana var. virginiana,0.5,1,25.0,34.9,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,chokecherry
529926,5,13,Pteryxia terebinthina var. foeniculacea,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,turpentine wavewing
529930,2,4,Pueraria montana var. lobata,,1,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,0,0,kudzu
529939,5,13,Pyrrocoma carthamoides var. carthamoides,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,largeflower goldenweed
529948,5,13,Pyrrocoma lanceolata var. lanceolata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,lanceleaf goldenweed
529957,5,13,Pyrrocoma uniflora var. uniflora,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,plantain goldenweed
530004,2,4,Rhus aromatica var. aromatica,0.5,1,25.0,21.85,18.72,0.01,2187.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,0,fragrant sumac
530011,2,4,Rhus trilobata var. quinata,0.5,1,25.0,21.85,18.72,0.01,2187.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,5395,skunkbush sumac
530014,2,4,Rhus trilobata var. trilobata,0.5,1,25.0,21.85,18.72,0.01,2187.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,5300,skunkbush sumac
530015,3,5,Rhus virens var. choriophylla,0.5,2,25.0,21.85,18.72,0.02,2187.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,evergreen sumac
530043,2,4,Ribes aureum var. villosum,0.5,1,25.0,21.85,18.72,0.01,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,0,golden currant
530046,2,4,Ribes cereum var. cereum,0.5,1,25.0,21.85,18.72,0.01,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,0,wax currant
530129,2,4,Rosa woodsii var. ultramontana,0.5,1,25.0,21.85,18.72,,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,5265,Woods' rose
530144,2,4,Rubus parviflorus var. parviflorus,0.5,1,25.0,21.85,18.72,,2500.0,,5.0,0.6,8000.0,8000.0,0,1,0,1,2500,thimbleberry
530173,11,13,Rudbeckia laciniata var. ampla,,2,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,1,1,0,cutleaf coneflower
530197,5,13,Rumex salicifolius var. mexicanus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,2096,Mexican dock
530240,3,4,Sapindus saponaria var. drummondii,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,western soapberry
530256,2,5,Scaevola sericea var. taccada,,1,25.0,,,,2500.0,,28.0,,8000.0,8000.0,0,1,0,0,0,beach naupaka
530261,4,10,Schizachyrium sanguineum var. hirtiflorum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,4207,crimson bluestem
530264,4,10,Schizachyrium scoparium var. scoparium,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,little bluestem
530298,5,13,Senecio amplectens var. amplectens,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,showy alpine ragwort
530299,5,13,Senecio amplectens var. holmii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Holm's ragwort
530300,5,13,Senecio bigelovii var. bigelovii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,nodding ragwort
530301,5,13,Senecio bigelovii var. hallii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Hall's ragwort
530313,5,12,Senecio flaccidus var. flaccidus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,threadleaf ragwort
530318,5,13,Senecio integerrimus var. exaltatus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Columbia ragwort
530320,5,13,Senecio integerrimus var. major,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,lambstongue ragwort
530361,5,12,Silene douglasii var. douglasii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Douglas's catchfly
530363,5,12,Silene drummondii var. drummondii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,8236,Drummond's campion
530378,5,12,Silphium compositum var. reniforme,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,3839,kidneyleaf rosinweed
530514,2,4,Spiraea betulifolia var. lucida,0.5,1,25.0,21.85,18.72,,2500.0,,1.0,0.6,8000.0,8000.0,0,1,0,1,0,shinyleaf spirea
530518,2,4,Spiraea douglasii var. menziesii,0.5,1,25.0,21.85,18.72,,2500.0,,1.0,0.6,8000.0,8000.0,0,1,0,1,0,Menzies' spirea
530521,2,4,Spiraea splendens var. splendens,0.5,1,25.0,21.85,18.72,,2500.0,,1.0,0.6,8000.0,8000.0,0,1,0,1,0,rose meadowsweet
530566,5,12,Stenotus lanuginosus var. lanuginosus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,woolly mock goldenweed
530586,5,12,Streptopus amplexifolius var. amplexifolius,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,4304,claspleaf twistedstalk
530589,5,12,Streptopus roseus var. roseus,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,5314,twistedstalk
530607,2,4,Symphoricarpos oreophilus var. utahensis,0.5,1,25.0,21.85,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Utah snowberry
530623,5,13,Tetraneuris acaulis var. acaulis,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,stemless four-nerve daisy
530668,5,12,Thlaspi montanum var. montanum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,8233,alpine pennycress
530670,3,6,Thouinia striata var. portoricensis,0.33,3,25.0,25.0,18.72,0.01,2000.0,3.0,14.0,0.6,8000.0,8000.0,1,1,0,0,0,Puerto Rico ceboruquillo
530687,5,13,Tiarella trifoliata var. laciniata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,threeleaf foamflower
530689,5,13,Tiarella trifoliata var. unifoliata,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,oneleaf foamflower
530692,1,4,Tilia americana var. heterophylla,0.5,1,25.0,25.9,15.97,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,American basswood
530721,4,10,Tridens muticus var. elongatus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slim tridens
530767,2,7,Vaccinium myrtillus var. oreophilum,0.5,2,25.0,21.85,18.72,,3000.0,,8.0,0.6,8000.0,8000.0,0,1,0,1,2360,whortleberry
530770,5,13,Valeriana acutiloba var. acutiloba,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,sharpleaf valerian
530776,5,13,Veratrum californicum var. californicum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,California false hellebore
530807,3,4,Viburnum nudum var. cassinoides,0.5,1,25.0,25.0,18.72,0.01,2500.0,3.0,10.0,0.6,8000.0,8000.0,1,1,0,1,0,withe-rod
530829,5,13,Viola canadensis var. scopulorum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Canadian white violet
530858,4,10,Vulpia microstachys var. confusa,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,confusing fescue
530859,4,10,Vulpia microstachys var. microstachys,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,desert fescue
530860,4,10,Vulpia microstachys var. pauciflora,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific fescue
530863,4,10,Vulpia octoflora var. octoflora,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sixweeks fescue
531013,5,8,Cistanthe umbellata var. umbellata,,1,25.0,,,,1000.0,,,,8000.0,8000.0,0,0,1,0,5015,Mt. Hood pussypaws
531082,2,7,Mimosa aculeaticarpa var. biuncifera,0.5,2,25.0,21.85,18.72,0.01,3000.0,,16.0,0.6,8000.0,8000.0,0,1,0,1,0,catclaw mimosa
531091,5,12,Olsynium douglasii var. inflatum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,inflated grasswidow
531127,2,4,Symphoricarpos rotundifolius var. parishii,0.5,1,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Parish's snowberry
531133,4,11,Torreyochloa pallida var. pauciflora,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,pale false mannagrass
531154,4,10,Aristida purpurea var. fendleriana,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Fendler's threeawn
531155,5,13,Trautvetteria caroliniensis var. occidentalis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,1880,western bugbane
531191,5,13,Cirsium occidentale var. californicum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,cobwebby thistle
531201,2,7,Ericameria parryi var. parryi,0.5,2,25.0,21.85,18.72,0.01,3000.0,,14.0,0.6,8000.0,8000.0,0,1,0,1,0,Parry's rabbitbrush
531209,5,13,Eucephalus ledophyllus var. ledophyllus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Cascade aster
531216,11,7,Heterotheca villosa var. minor,0.5,2,25.0,25.0,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,1,1,0,hairy false goldenaster
531229,5,13,Oreostemma alpigenum var. alpigenum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,tundra aster
531230,5,12,Oreostemma alpigenum var. andersonii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tudra aster
531246,5,12,Amsinckia menziesii var. intermedia,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,3170,common fiddleneck
531278,5,12,Draba breweri var. cana,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,2286,cushion draba
531286,5,12,Erysimum capitatum var. purshii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Pursh's wallflower
531314,5,13,Rorippa curvipes var. truncata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,2300,bluntleaf yellowcress
531320,3,4,Sambucus racemosa var. melanocarpa,0.5,1,25.0,21.85,18.72,0.01,2500.0,3.0,3.0,0.6,8000.0,8000.0,1,1,0,1,0,Rocky Mountain elder
531321,3,4,Sambucus racemosa var. racemosa,0.5,1,25.0,21.85,18.72,0.01,2500.0,3.0,3.0,0.6,8000.0,8000.0,1,1,0,1,0,red elderberry
531332,4,11,Schoenoplectus acutus var. acutus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,hardstem bulrush
531336,4,11,Schoenoplectus pungens var. pungens,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,common threesquare
531355,5,12,Oxytropis borealis var. viscida,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,viscid locoweed
531367,5,13,Thermopsis montana var. montana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,mountain goldenbanner
531368,3,5,Chrysolepis chrysophylla var. chrysophylla,0.5,2,25.0,32.2,18.72,0.06,1928.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,giant chinquapin
531374,1,5,Quercus parvula var. shrevei,0.5,2,25.0,46.1,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,5047,Shreve oak
531396,5,12,Fritillaria affinis var. affinis,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,checker lily
531398,5,13,Streptopus lanceolatus var. curvipes,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,twistedstalk
531400,5,13,Streptopus lanceolatus var. longipes,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,twistedstalk
531401,5,13,Streptopus lanceolatus var. roseus,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,twistedstalk
531415,4,10,Achnatherum lemmonii var. lemmonii,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,7972,Lemmon's needlegrass
531420,4,11,Aristida schiedeana var. orcuttiana,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Orcutt's threeawn
531438,5,12,Anemone narcissiflora var. zephyra,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,narcissus anemone
531443,5,12,Myosurus apetalus var. borealis,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,bristly mousetail
531469,5,13,Anemone narcissiflora var. villosissima,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,narcissus anemone
531483,2,6,Ceanothus greggii var. perplexans,0.5,2,25.0,21.85,18.72,0.01,2000.0,,19.0,0.6,8000.0,8000.0,0,1,0,1,0,desert ceanothus
531538,5,13,Apocynum androsaemifolium ssp. pumilum var. pumilum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,3015,spreading dogbane
532147,5,12,Anemone patens var. multifida,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,cutleaf anemone
532447,6,9,Athyrium filix-femina var. angustum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,subarctic ladyfern
532449,6,9,Athyrium filix-femina var. cyclosorum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,subarctic ladyfern
533161,1,4,Carya ovata var. australis,0.5,1,25.0,47.5,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,southern shagbark hickory
533632,5,13,Cirsium remotifolium var. odontolepis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,fewleaf thistle
533751,5,13,Convallaria majalis var. montana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,American lily-of-the-valley
534427,4,10,Dichanthelium acuminatum var. longiligulatum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,coastal plain panicgrass
535823,4,11,Glyceria canadensis var. laxa,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,limp mannagrass
536220,2,4,Holodiscus discolor var. dumosus,0.5,1,25.0,21.85,18.72,0.01,2500.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,rockspirea
536237,5,13,Horkelia fusca var. parviflora,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,smallflower horkelia
536238,5,13,Horkelia fusca var. pseudocapitata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,littlehead horkelia
536809,11,5,Linnaea borealis var. longiflora,0.5,1,25.0,25.0,18.72,0.01,2500.0,,28.0,0.6,8000.0,8000.0,0,1,1,1,0,longtube twinflower
537423,6,9,Matteuccia struthiopteris var. pensylvanica,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,ostrich fern
537538,5,12,Microsteris gracilis var. humilior,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slender phlox
538377,4,11,Paspalum setaceum var. ciliatifolium,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,thin paspalum
539212,5,13,Potentilla gracilis var. elmeri,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,combleaf cinquefoil
539584,2,4,Rhus aromatica var. pilosissima,0.5,1,25.0,21.85,18.72,0.01,2187.0,,3.0,0.6,8000.0,8000.0,0,1,0,1,0,pubescent skunkbush sumac
539642,2,4,Ribes oxyacanthoides var. irriguum,0.5,1,25.0,21.85,18.72,0.01,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,0,Idaho gooseberry
539645,2,4,Ribes oxyacanthoides var. setosum,0.5,1,25.0,21.85,18.72,0.01,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,0,inland gooseberry
539647,2,4,Ribes roezlii var. cruentum,0.5,1,25.0,25.0,18.72,,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,0,shinyleaf currant
540097,3,4,Salix lasiandra var. caudata,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,greenleaf willow
540240,2,4,Salix rotundifolia var. dodgeana,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,timberline willow
540291,3,4,Sambucus racemosa var. arborescens,0.5,1,25.0,21.85,18.72,0.01,2500.0,3.0,3.0,0.6,8000.0,8000.0,1,1,0,1,0,red elderberry
540294,3,4,Sambucus racemosa var. pubens,0.5,1,25.0,21.85,18.72,0.01,2500.0,3.0,3.0,0.6,8000.0,8000.0,1,1,0,1,0,red elderberry
540435,4,11,Schizachyrium scoparium var. littorale,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,shore little bluestem
540911,4,10,Sporobolus vaginiflorus var. ozarkanus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Ozark dropseed
541083,5,12,Symphyotrichum ericoides var. pansum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,manyflowered aster
541091,5,13,Symphyotrichum laeve var. concinnum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,smooth blue aster
541118,5,13,Symphyotrichum spathulatum var. intermedium,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,larger western mountain aster
541138,1,3,Taxodium distichum var. imbricarium,0.33,2,25.0,32.2,18.72,0.02,2000.0,5.0,27.0,1.0,8000.0,8000.0,1,1,0,1,0,pond cypress
541752,5,13,Viola sororia var. affinis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,sand violet
564993,4,10,Agrostis variabilis,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,mountain bentgrass
565001,4,10,Andropogon glaucopsis,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,1825,purple bluestem
565003,5,13,Anemone multifida,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific anemone
565004,5,13,Aquilegia caerulea,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,1873,Colorado blue columbine
565078,5,13,Clinopodium douglasii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8330,yerba buena
565123,2,12,Dasiphora floribunda,0.33,2,25.0,25.0,18.72,0.01,2500.0,,4.0,0.6,8000.0,8000.0,0,1,0,1,8366,shrubby cinquefoil
565147,3,6,Ebenopsis ebano,0.5,2,25.0,40.5,18.72,0.01,2000.0,10.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Texas ebony
565171,4,10,Eragrostis lehmanniana,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Lehmann lovegrass
565204,5,12,Galium boreale,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,northern bedstraw
565271,2,4,Leptopus phyllanthoides,0.5,1,25.0,21.85,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,8455,Missouri maidenbush
565301,4,10,Melinis repens,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,rose Natal grass
565302,5,13,Mentha arvensis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,wild mint
565308,5,13,Mimulus cardinalis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,scarlet monkeyflower
565311,5,13,Monarda fistulosa,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,wild bergamot
565318,5,12,Navarretia atractyloides,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,hollyleaf pincushionplant
565328,5,13,Oenothera caespitosa,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,2738,tufted evening primrose
565347,5,13,Packera cardamine,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,bittercress ragwort
565351,5,13,Packera cymbalaria,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,dwarf arctic ragwort
565352,5,13,Packera cynthioides,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,White Mountain ragwort
565355,5,13,Packera flettii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Flett's ragwort
565356,5,13,Packera franciscana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,San Francisco Peaks ragwort
565360,5,13,Packera hartiana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Hart's ragwort
565369,5,13,Packera plattensis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,prairie groundsel
565373,5,13,Packera sanguisorboides,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,burnet ragwort
565383,5,8,Paronychia pulvinata,,1,25.0,,,,1000.0,,,,8000.0,8000.0,0,0,1,0,0,Rocky Mountain nailwort
565397,2,4,Photinia melanocarpa,0.5,1,25.0,21.85,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,2512,black chokeberry
565407,4,10,Piptatherum exiguum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,little ricegrass
565408,4,10,Piptatherum pungens,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,mountain ricegrass
565418,4,11,Poa X limosa,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Lassen County bluegrass
